INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,LUPIN,27-Mar-2008,660,PA,0,0,0,74.8,64.5,0,0,0,0,2-JAN-2008,
OPTSTK,LUPIN,27-Mar-2008,680,PA,0,0,0,87.4,76.95,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,640,CA,0,0,0,111.1,220.45,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,660,CA,0,0,0,112.55,200.7,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,680,CA,0,0,0,127.05,181,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,700,CA,0,0,0,116.2,161.55,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,720,CA,0,0,0,121.65,142.4,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,740,CA,0,0,0,110.55,123.8,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,760,CA,0,0,0,100.25,106,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,780,CA,0,0,0,90.7,89.2,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,800,CA,0,0,0,50,73.75,0,0,936,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,820,CA,0,0,0,45,59.7,0,0,624,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,840,CA,0,0,0,40,47.4,0,0,624,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,860,CA,0,0,0,50,36.85,0,0,7176,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,880,CA,0,0,0,40,28,0,0,1248,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,900,CA,40,40,40,40,40,1,2.93,2808,312,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,920,CA,0,0,0,20,15.25,0,0,312,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,640,PA,0,0,0,31.85,0.05,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,660,PA,0,0,0,34.15,0.15,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,680,PA,0,0,0,54.65,0.35,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,700,PA,0,0,0,63.45,0.75,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,720,PA,0,0,0,50.05,1.5,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,740,PA,0,0,0,58.55,2.8,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,760,PA,0,0,0,67.85,4.85,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,780,PA,0,0,0,77.85,7.9,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,800,PA,0,0,0,88.6,12.3,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,820,PA,0,0,0,100.05,18.15,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,840,PA,0,0,0,112.2,25.7,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,860,PA,0,0,0,111.95,35.05,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,880,PA,0,0,0,72.75,46.1,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,900,PA,0,0,0,79.55,58.8,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,31-Jan-2008,920,PA,0,0,0,71.35,73.05,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,660,CA,0,0,0,104.05,206.45,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,680,CA,0,0,0,91.8,187.65,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,700,CA,0,0,0,80.6,169.3,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,720,CA,0,0,0,70.4,151.55,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,740,CA,0,0,0,61.15,134.5,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,760,CA,0,0,0,52.9,118.3,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,780,CA,0,0,0,45.5,103.15,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,800,CA,0,0,0,50.65,89.05,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,820,CA,0,0,0,43.65,76.15,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,840,CA,0,0,0,47,64.5,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,860,CA,0,0,0,34.7,54.1,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,880,CA,0,0,0,40.05,44.95,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,900,CA,0,0,0,36.3,37,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,920,CA,0,0,0,36,30.15,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,660,PA,0,0,0,29.75,1.4,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,680,PA,0,0,0,37.1,2.3,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,700,PA,0,0,0,45.5,3.7,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,720,PA,0,0,0,54.85,5.65,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,740,PA,0,0,0,65.2,8.35,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,760,PA,0,0,0,76.55,11.9,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,780,PA,0,0,0,88.75,16.5,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,800,PA,0,0,0,83.2,22.1,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,820,PA,0,0,0,95.75,28.95,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,840,PA,0,0,0,96.75,37.05,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,860,PA,0,0,0,89.05,46.4,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,880,PA,0,0,0,82.2,56.95,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,900,PA,0,0,0,88.8,68.75,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,28-Feb-2008,920,PA,0,0,0,81.4,81.65,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,780,CA,0,0,0,102.8,115.2,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,800,CA,0,0,0,90.8,101.8,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,820,CA,0,0,0,79.8,89.5,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,840,CA,0,0,0,69.75,78.2,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,860,CA,0,0,0,60.65,67.9,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,880,CA,0,0,0,52.5,58.6,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,900,CA,0,0,0,45.2,50.3,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,920,CA,0,0,0,49.6,42.95,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,780,PA,0,0,0,33.05,23.5,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,800,PA,0,0,0,40.65,29.7,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,820,PA,0,0,0,49.2,37,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,840,PA,0,0,0,58.7,45.3,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,860,PA,0,0,0,69.2,54.6,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,880,PA,0,0,0,80.6,64.95,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,900,PA,0,0,0,92.9,76.25,0,0,0,0,2-JAN-2008,
OPTSTK,M&M,27-Mar-2008,920,PA,0,0,0,89.05,88.45,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,480,CA,0,0,0,110.85,396.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,500,CA,0,0,0,114.75,376.95,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,520,CA,0,0,0,110.85,357.25,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,540,CA,0,0,0,116.2,337.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,560,CA,0,0,0,105.5,318.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,580,CA,0,0,0,95.55,298.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,600,CA,0,0,0,86.45,279.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,620,CA,0,0,0,78.05,260.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,640,CA,0,0,0,70.35,242.25,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,660,CA,0,0,0,63.3,224.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,680,CA,0,0,0,39.95,206.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,700,CA,0,0,0,76.2,189.8,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,720,CA,0,0,0,68.65,173.5,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,740,CA,0,0,0,73.95,158,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,760,CA,0,0,0,66.75,143.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,780,CA,0,0,0,120.55,129.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,800,CA,0,0,0,112.2,116.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,820,CA,0,0,0,104.35,104.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,840,CA,0,0,0,97,92.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,860,CA,0,0,0,89.75,82.5,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,880,CA,0,0,0,91.5,73,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,900,CA,0,0,0,79.55,64.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,480,PA,0,0,0,32.45,0.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,500,PA,0,0,0,38.8,0.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,520,PA,0,0,0,47.95,0.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,540,PA,0,0,0,48.75,0.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,560,PA,0,0,0,57.6,0.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,580,PA,0,0,0,67.3,1.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,600,PA,0,0,0,77.75,2.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,620,PA,0,0,0,88.9,3.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,640,PA,0,0,0,100.8,4.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,660,PA,0,0,0,113.35,6.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,680,PA,0,0,0,97.85,8.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,700,PA,0,0,0,94.85,11.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,720,PA,0,0,0,106.95,15.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,740,PA,0,0,0,105.9,19.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,760,PA,0,0,0,118.35,24.8,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,780,PA,0,0,0,111.05,30.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,800,PA,0,0,0,122.35,37.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,820,PA,0,0,0,134.15,45.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,840,PA,0,0,0,146.45,53.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,860,PA,0,0,0,141.95,63.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,880,PA,0,0,0,136.3,73.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,31-Jan-2008,900,PA,0,0,0,131.9,85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,560,CA,0,0,0,131.05,326.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,580,CA,0,0,0,120.65,308.45,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,600,CA,0,0,0,110.95,290.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,620,CA,0,0,0,101.95,273.8,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,640,CA,0,0,0,93.55,257.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,660,CA,0,0,0,85.75,241.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,680,CA,0,0,0,78.55,225.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,700,CA,0,0,0,81.1,210.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,720,CA,0,0,0,102.7,196.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,740,CA,0,0,0,95.15,182.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,760,CA,0,0,0,133.2,169.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,780,CA,0,0,0,125.15,157.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,800,CA,0,0,0,117.5,145.45,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,820,CA,0,0,0,110.3,134.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,840,CA,0,0,0,124.4,123.95,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,860,CA,0,0,0,117.05,114.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,880,CA,0,0,0,120,105,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,900,CA,0,0,0,107.7,96.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,560,PA,0,0,0,58.75,5.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,580,PA,0,0,0,67.95,7.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,600,PA,0,0,0,77.85,9.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,620,PA,0,0,0,88.4,11.95,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,640,PA,0,0,0,99.55,15.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,660,PA,0,0,0,111.35,18.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,680,PA,0,0,0,123.75,22.95,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,700,PA,0,0,0,124.3,27.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,720,PA,0,0,0,119.15,33.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,740,PA,0,0,0,131.2,39.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,760,PA,0,0,0,125.1,45.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,780,PA,0,0,0,136.6,53.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,800,PA,0,0,0,148.6,61.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,820,PA,0,0,0,161,69.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,840,PA,0,0,0,151.4,79.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,860,PA,0,0,0,163.7,89.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,880,PA,0,0,0,159.15,99.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,28-Feb-2008,900,PA,0,0,0,154.25,110.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,780,CA,0,0,0,168.95,179.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,800,CA,0,0,0,159.15,168.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,820,CA,0,0,0,149.85,158.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,840,CA,0,0,0,141,148.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,860,CA,0,0,0,132.6,138.8,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,880,CA,0,0,0,124.65,129.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,900,CA,0,0,0,117.15,121.45,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,780,PA,0,0,0,93.35,70.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,800,PA,0,0,0,103.1,79.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,820,PA,0,0,0,113.4,88.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,840,PA,0,0,0,124.1,98.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,860,PA,0,0,0,135.3,108.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,880,PA,0,0,0,146.9,118.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHLIFE,27-Mar-2008,900,PA,0,0,0,158.95,130.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,440,CA,0,0,0,111.35,188.8,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,450,CA,0,0,0,73.35,179.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,460,CA,0,0,0,100.1,169.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,470,CA,0,0,0,81.85,159.8,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,480,CA,0,0,0,89.75,150.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,490,CA,0,0,0,72.25,141,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,500,CA,0,0,0,80.3,131.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,510,CA,0,0,0,63.65,122.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,520,CA,0,0,0,71.7,114.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,530,CA,0,0,0,45.7,105.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,540,CA,0,0,0,63.9,97.45,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,560,CA,0,0,0,56.85,82,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,580,CA,0,0,0,62,67.95,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,600,CA,0,0,0,55.3,55.5,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,620,CA,0,0,0,51.4,44.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,640,CA,0,0,0,44.7,35.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,660,CA,0,0,0,37.5,27.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,680,CA,0,0,0,46.1,21.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,700,CA,0,0,0,39.55,16.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,440,PA,0,0,0,37.2,0.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,450,PA,0,0,0,41.2,0.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,460,PA,0,0,0,45.55,0.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,470,PA,0,0,0,49.2,1.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,480,PA,0,0,0,54.8,1.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,490,PA,0,0,0,59.2,2.25,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,500,PA,0,0,0,64.9,3.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,510,PA,0,0,0,70.2,4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,520,PA,0,0,0,75.9,5.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,530,PA,0,0,0,68.05,6.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,540,PA,0,0,0,87.7,8.4,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,560,PA,0,0,0,100.2,12.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,580,PA,0,0,0,97.3,18.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,600,PA,0,0,0,110.2,26.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,620,PA,0,0,0,87.55,35.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,640,PA,0,0,0,100.55,45.65,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,660,PA,0,0,0,90.9,57.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,680,PA,0,0,0,87.75,71.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,31-Jan-2008,700,PA,0,0,0,101,86.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,440,CA,0,0,0,87.45,194.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,460,CA,0,0,0,70.9,175.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,470,CA,0,0,0,65.15,167,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,480,CA,0,0,0,59.75,158.3,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,490,CA,0,0,0,54.7,149.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,500,CA,0,0,0,49.95,141.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,510,CA,0,0,0,45.55,133.5,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,520,CA,0,0,0,41.45,125.7,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,540,CA,0,0,0,35.8,110.85,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,560,CA,0,0,0,29.2,97.05,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,580,CA,0,0,0,25.65,84.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,600,CA,0,0,0,74.85,72.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,620,CA,0,0,0,67.25,62.55,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,640,CA,0,0,0,60.3,53.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,660,CA,0,0,0,52.95,45.2,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,680,CA,0,0,0,63.25,38.1,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,700,CA,0,0,0,56.4,31.9,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,440,PA,0,0,0,17.4,2.6,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,460,PA,0,0,0,27.1,4.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,470,PA,0,0,0,31.15,5.15,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,480,PA,0,0,0,35.55,6.35,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,490,PA,0,0,0,40.25,7.75,0,0,0,0,2-JAN-2008,
OPTSTK,MAHSEAMLES,28-Feb-2008,500,PA,0,0,0,45.3,9.3,0,0,0,0,2-JAN-2008,
